user_id_str,hashtags,cashtags
581789574,"NFT, nft, nftart, NFTartist, NFTCollection, nftcollectors, NFTCommunity, NFTdrop, NFTGiveaway, NFTGiveaways, nftbuyers",-
1538777309582327808,"WRLDTakeOver, DAO, DeFi, LiquidtyPool, NFTGiveaway",WBITS
14742494,"art, digitalartist, artcommunity, education, NFT, nftart, nftartist, nftcollectors, NFTGiveaway, nfts, nftdrop, nftcollectibles, nftcollection, nftartgallery, nftartwork, nftnews",-
2542694288,"AngryApesSociety, NFTGiveaway, Giveaway",-
1444373554758406144,"nfts, nftgiveaway, giveaway, nfts",-
1488355519408574464,"NFT, Bitcoin, Ordinals, NFTGiveaway, NFT",-
1435650927105609728,"Giveaway, carab, nfts, nftgiveaway, giveaway, nfts",-
1623578936037847040,"NFT, Giveaway, GiveawayNFT, MultiversX, NFTs, MultiversXGiveaway, GiveawayAlert, MultiversX, NFTGiveaway, CryptoGiveaway, Crypto, NFT, NFTs",-
1518706078359433216,"spaces, free, NFTgiveaway, spaces",-
1479950890949877760,"nftcollection, opensea, nftcollectors, artclub, digitalart, nftshill, nfts, nftart, ethereum, web3, nfts, nftart, nftdrop, nfthesearch, artwork, nft, nftproject, nftgiveaway, digitalart, nftime",-
88541894,"NFTGiveaway, NFT, Giveaway, Discord",-
2286296414,"NFT, SolanaNFTs, SolanaGiveaway",SOL
1624427522363641856,"NFTCommunity, EthereumNFTs, NFTs, NFTGiveaway",-
1430157164690108416,"NFT, GIVEAWAY, ETH, opensea, NFTs, NFTGiveaway, NFTdrop, NFTAirdrop, Airdrop, NFTCommunity, nftcollector, NFTGiveaways, NFTartist, nftart, tunaferith, 공중투하, 空投, freeNFT",-
1619282382384775168,"SOLCATLİST, SOL, nfts, nft, nftart, nftcommunity, nftcollector, nftartist, digitalart, crypto, cryptoart, art, ethereum, opensea, nftcollectors, blockchain, nftdrop, nftcollectibles, cryptocurrency, bitcoin, nftcollection, openseanft, cryptoartist, pixelart",-
1631926572675649536,"NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways",-
1499296534374060032,"nft, NFTCommunity, NFTartist, NFTdrop, nftcollector, WeedCat, WeedLovers, btc, eth, opensea, nftcollectors, NFTGiveaway",-
1476243615366189056,"NFT, Giveaway, NFTGiveaway, Solana, SolanaNFTs",-
1604189638351994880,"NFTGiveaway, NFTCommunity, NFTs",ETH
1604188137743613952,"NFTGiveaway, NFT, NFTCommunity",-
1603763517446062080,"NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways",-
2518149037,"NFTGiveaway, NFTCommunity, NFTs",-
1328191859336699904,"NFT, NFTs, NFTCommunity, nftcollectors, NFTdrop, Nftarts, NFTshill, NFTTHAILAND, nftart, NFTartists, formfunction, sol, solana, SolanaNFTs",-
1501370740947308544,"NFTarts, Cryptoart, NFTCommunity, NFTJapan, nftcollectors, nftcollector, NFTdrop, opensea, OpenSeaNFT, NFTs, NFTGiveaways, NFTGiveaway, NFTCollection, NFT",-
1625688366,"NFTGiveaway, NFTCommunity, NFTs",ETH
1622847756602679296,"NFTCommunity, NFTGiveaway, NFTs",-
3082227385,"NFTCommunity, NFTcollections, NFTGiveaway, NFTProjects, NFTcollections",-
1489137074481606656,"NFT, nfts, NFTcommunity, alphabot, nftproject, nftmarketplace, nftbuyers, nftcollectors, nftcollections, nftcollector, nftinvestor, nftlover, nftshill, nftjapan, nftart, nftartwork, nftgames, nftgaming, nftplay, nftgame, nftgiveaway, nftgiveaways, nftmint, nftdrop",-
1581985884538343424,"NFTGiveaway, NFT, NFTCommunity",-
77446038,"NFTdrop, Solana, SolanaNFTs, SolanaNFT, SolanaCommunity, nftart, solanaart, NFTdrops, animenft, NFTanime, SolanaANIME",-
1529806966867906560,"Giveaway, NFTGiveaway, NFTCommunity, ETH, NFTs, NFT, Giveaway, Whitelist",-
390446146,"NFT, NFTCommunity, NFTGiveaway, ad",-
1630671419431608320,"NFT, Giveaway, Whitelist, NFTCommunity, NFTgiveaway, HATE, HATENFT",HATE
1529735696491040768,"LUNA, NFTs, NFT, Solana, Ethereum, Crypto, cryptocurrencies, Bitcoin, BTC, SOL, ETH, BNB, Binance, ADA, AVAX, NFTCommunity, NFTGiveaway, NFTGiveaways, GIVEAWAY, FreeMint",-
1587225442376982528,"NFT, DOSApes, DosApes, NFTGiveaway, Trending, PAYC",-
1408429854907944960,"nftphotography, nftcollectors, nfts, nftdrop, nftcollector, nftcommunity, nftart, nftsale, nftsstories, nftgiveaway, nftartist, nftmarketplace, nftproject",-
1382356485905248256,"NFT, NFTGiveaway, NFTGiveways, Solana, SolanaNFT, SolanaGiveaway, SolanaNFTs",-
1556710063921848320,"SOL, NFT, Giveaway, NFTCommunity, nfts, Mint, ETH, SolanaNFT, Solana","SOL, Sol"
1597712122653319168,"NFT, nftart, NFTCommunity, NFTMarketplace, NFTsales, NFTsCommunity, NFTProject, nftcollectors, NftColllector, NFTFam, NFTdrop, ETH, rarible, opensea, Polygon, Solana, SolanaCommunity",-
1452008435642519552,"CNFT, CNFTGiveaway, CNFTs, CardanoNFT, CNFTCommunity, NFTs, NFTGiveaway",-
1508141317565657088,"SOL, sol, NFTdrop, NFT, NFTCommunity, NFT_Shill, NFTShill, NFTArtist, NFTArt, NFTCreators, NFTCollectors, NFT_Shill, nftart, nftcreator, nftsolana",-
364308607,"NFT, nftart, nfts, nftcollector, nftcollectors, opensea, openseanft, nftdrop, nftcollection, nftartist, nftartist, nftnews, NFTGiveaway, NFTs, NFTCommmunity",-
1382546656353251328,"NFTs, Crypto, Giveaway, WAX, NFT, NFTCommunity, WAXP, NFTGiveaway",-
1631707295032967168,"NFTsales, NFTGiveaway, NFTCommunity, NFTGame, NFTdrop, NFTs, nftshill, NFTpromotion, NFTcollectors, Ethereum, FreeMint",-
1447568085032988672,"nft, Giveaway, SOL, Ad",-
1463734117875527680,nftgiveaway,-
749242679255568384,"NFT, ad, NFTgiveaway, NFTcommunity, NFTs, ETH",-
1496185899402637312,"artgallery, artclub, artwork, nft, digitalart, nftime, opensea, digitalart, nftproject, web3, nfts, nftart, ethereum, nftcollectors, nfthesearch, nftshill, nfts, nftart, nftdrop, nftgiveaway, nftcollectibles",-
1467572703112712192,-,-
292362065,"nftsales, nftGiveaway, nftCommunity, nftdrop, nftshill, nfts, nftcollectors, nftart, Giveaway",-
18253842,"NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways",-
1588266413973815296,"NFT, giveaway, giveawaywinner, NFTgiveaway",-
1629825550134005760,"NFTGiveaway, NFT, NFTCommunity, NFTartwork",-
1441197255277506560,"NFTGiveaway, NFT, Giveaway, NFTCommunity, NFTArtist, ArtistOnTwitter, nftart, NFTs",-
1432349321660354560,"NFTs, NFTGiveaway, Opensea","ETH, BTC, SOL, BNB, ADA"
4640017272,"gadogadonft, NFTGiveaway",-
1479920843232849920,"NFTGiveaway, NFT, NFTCommunity",-
1595032617866653696,"OpenSeaNFT, NFT, NFTGiveaway, NFTs, NFTdrop, FreeNFT, JENNIE, on_the_street, RedRubyDaSleaze, popmaster, art, SHIB",-
1472701282712317952,"NFTgiveaway, BlockchainGaming, PlayToEarnWorld, NFTs",-
1519847027714183168,"NFTGiveaway, NFT, Giveaway, NFTCommmunity, NFTgang",-
2478112789,"NFTGiveaway, NFT, Giveaway, NFTCommmunity, NFTgang, MDpower, NFTshills, TNTNFT, NFTplus",-
1597880442115395584,"WLGiveaways, NFTGiveaway, Giveaway, wl, NFTs",-
1518912943068356608,"Giveaway, FreeNFT, FreeMint, NFT, Giveaway, NFTGiveaway, Airdrop",-
1449709305167433728,"SOL, Giveaway, NFTs, NFTGiveaways, Solgiveaways",-
1486010157683384320,"ETH, NFTGiveaway, NFT, NFTCommunity, NFTCollector, NFTGiveaways, Giveaways",-
1620678234357764096,"NFT, NFTGiveaway, NFTdrop, NFTCommunity, WLGiveaway",-
1486612198302568448,"NFT, NFTCommunity, NFTs, NFTCollection, art, artwork, cryptoart, cryptoartist, tezosnfts, tezoscollectors, tezoscommunity, sol, ETH, SOLANANFTS, tezos, nftproject, nftdrop, nftdrops, NFTGiveaway",-
1430269717965512704,"NFTGiveaway, NFT",ETH
1478788517543092224,-,-
1488576787797921792,"NFT, GIVEAWAY, ETH, nftgiveaway, nfts, NFTGiveaways, giveaway, Airdrop, NFTAirdrop, opensea, nftcollector, NFTdrop, ひな祭り, ひなまつり",-
204214499,"NFT, GIVEAWAY, ETH, nftgiveaway, nfts, NFTGiveaways, giveaway, Airdrop, NFTAirdrop, opensea, nftcollector, NFTdrop, LOUD, 嵐ちゃん, Tiffany, KlamrothLuegt, NFTraffle, nftgift, nftpresent",-
1401124101805195264,"NFTCommunity, NFTGiveaway, NFTProject, NFTGiveaways, NFTS, NFTArt, NFT",-
1508479006236192768,"NFTCommunity, NFTGiveaway, NFTProject, NFTGiveaways, NFTS, NFTArt, NFT",-
1509917942561005568,"NFTGiveaway, GIVEAWAY",-
1613273955749736448,"NFTGiveaway, Airdrops",-
1446689185096626176,"NFTGiveaway, Giveaway",-
1622936564677369856,"Follower, Discord, Bitcoin, BTC, BNB, Binance, ETH, NFTGiveaways, nftart, NFTartist, CRO, MATIC, ADA, NFTsales, XRP, OKB, DOGE",-
224584184,"BNB, Doge, NFTGiveaways, NFTCommunity, NFTartwork, NTFS, NFT, NFTshill, NFTsales, NFTGiveaway, BSC, BSCGems, BSCStation, BSCNews, BSCGem, BSCGemAlert, BSCGemsAlert",-
1365488388090982400,"NFT, FTM, FantomNFTs, NFTGiveaway",FTM
2759409066,"Ape, apeinvasion, nftgiveaway",-
1190520625984495616,"GIVEAWAY, NFTGiveaway, EthGiveaways, giveaways, airdrop, ad",ETH
1537350562424971264,"NFT, nfts, nft, nftart, nftcommunity, nftcollector, nftartist, digitalart, crypto, cryptoart, art, ethereum, opensea, nftcollectors, blockchain, nftdrop, nftcollectibles, cryptocurrency",ETH
1622110321283575808,"nft, nftart, nftcollector, nfts, nftgiveaway, nftgiveaways, giveaway, giveawaytime",-
1444773595528548352,"NFT, Giveaway, NFTGiveaway",-
1477359755073097728,"NFTGiveaway, NFTCommunity, NFTdrop, NFTs, ETH",-
741015439078248448,"cryptolamapunks, NewDrop, cryptolamapunks, NFTs, NFTdrop, NFTGiveaway, NFTProject, nftcollectors, NFT, NFTCommmunity, nftart",-
1484371391033982976,"NFTGiveaway, NFTCommunity, NFT",ETH
1618527431509577728,"NFTsales, NFTGiveaway, NFTCommunity, NFTdrop, NFTs, nftshill, NFTcollectors, Ethereum, NFT",-
892074997451304960,"NFTartwork, NFTdrop, nftcommunity, web3project, nftart, lfg, nexus8, NFTGiveaway, NFTGiveaway",-
1512783154398044160,"NFTdrops, NFTartists, nftcollectors, NFTGiveaway, openseaNFt, opensea, NFTGiveaways, NFTCommuntiy, NFTshills, NFTartist, NFTsales, NFTdrop",-
1580578682007179264,"nft, NFTartist, NFTCommunity, NFTGiveaway, NFTGiveaways, NFTsales, Giveaway, Giveaways, SOL, ETH, APT, Polygon, BTC, cryptoai, cryptoAi, airdrop, AptosGiveaway, Cryptocurency",-
1617270522349322240,"icp, nft, NFTGiveaway, NFTCommunity, NFTGiveaway, ICPeople, NFTshill",-
1497920500076625920,"NFTGiveaway, NFT, NFTCommunity, opensea, Freemint, FreemintNFT",-
1550760125115375616,"nft, nfts, NFTCommuinity, NFTGiveaway, NFTGiveaways, nftcollectors, NFTMINT, NFTMinting, nftcollector, nftcollectors, NFTsales",-
1483666626658533376,"NFTGiveaway, NFTCommunity, NFTs",-
1592975848596017152,"Octopeeps, NFTGiveaway, nftart, NFTCommunity, NFTs, PolygonNFT, NFTCollection, Airdrop, NFTartist, nftcollectors",-
1482968169673228288,"ETH, GiveawayAlert, NFTCommmunity, NFTGiveaway, NFTGiveaways, rt, Pumas, NFTProject, giveawaynft",-
1613487408577712128,"Tsuyoki, subber, Solana, NFT, Giveaway",SOL
1505715466538405888,"ScrubFam, NFT, giveaway, NFTGiveaway, Cronos, Polygon, KAVA",-
1277263863696601088,"Doge, NFT, Giveaway, airdrop, Giveaway, NFTGiveaways",-
1594924910237077504,"SOL, Solana, SolanaCommunity, NFTCommunity, nftart, NFTsales, NFTTHAILAND",-
175096500,"NFTGiveaway, Giveaway",-
1526389225,"NFT, NFTGiveaway, NFTCommunity, NFTs, FreeNFT",-
1523018495331557376,"giveaway, nftgiveaway, algorandnfts, nft, algofam",-
1491303492815831040,"NFT, AD, NFTsales, NFTGiveaway, NFTCommunity, NFTdrop, NFTs, NFTpromotion, NFTcollectors, BlackRabbit, FreeMin, BlackRabbitwater",-
864825149362536448,"NFTGiveaway, NFTCommunity, NFTGame, NFTdrop, NFTs, freemintNFT",-
1450199884053745664,"Ethereum, NFTGiveaway",-
1581298111661711360,"NFT, NFTGiveaway, NFTCommunity, NFTs, FreeNFT, NFTsale",-
4399105034,"BSG, TOUGENKYOU, BabyBunta, Nフェス, GGE, Devil, NFTGiveaway, NFT, Giveaway",-
1470939957871407104,"NFTGiveaway, NFTCommunity, NFTs, NFT, FreeMint, Airdrop",ETH
1604002958684803072,NFTGiveaway,-
918454085342384128,"SolanaNFTs, NFTGiveaway",-
1625623626144940032,"NFTGiveaways, NFTforGood, CryptoPhilanthropy, BlockchainForSocialImpact, cryptogivingtuesday, nftdrop, generativeart, 1of1, SolanaNFT, SOL, NFTdrops, NFTs",-
1527286181410402304,"NFTGiveaway, NFT, NFTCommunity",-
1614687759486312448,"NFTgiveaway, nfts, web3gaming, cryptogame, NFTCommunity",-
1569402595667501056,"Polygon, Airdrop, NFT, FreeMint, PolygonNFT, matic, nftcollectors, FreeMintNFT, NFT, ETH, NFTs, NFTGiveaway, NFTartwork, NFTshill, NFTCommunity, NFTsales, skull",-
1576250994639388672,"CoolPepes, ArabApe, NFTGiveaway, nftart, NFTCommunity, NFTs, PolygonNFT, NFTCollection, Airdrop, NFTartist",-
1457690796619362304,"ChainProject, HKG, NFTGiveaway",-
1482596034404499456,"NFTs, NFTCommunity, NFTGiveaway, nftshill, nftcollectors, NFTCollection, PolygonNFT, NFTartists, Urbankryptopunks, cryptopunks, NFTartwork, NFTdrop, NFTJapan, NFTProject, hiphop, nftparis, polygonmatic, NFT, polygon, nftart, nftpunk, nftshil, nftjob, gay, pride, lgbtq",-
1418926208797061120,"AD, NFTsales, NFTGiveaway, NFTCommunity, NFTGame, NFTdrop, NFTs, nftshill, NFTpromotion, NFTcollectors, Ethereum, FreeMints, Bitcoin",-
1480581019413712896,"NFT, NFTGiveaway, NFTCommunity, NFTs, FreeNFT",-
1510292351788322816,"NFT, GIVEAWAY, ETH, opensea, openseanft, NFTs, NFTGiveaway, NFTdrop, NFTAirdrop, Giveaways, Airdrops, NFTCommunity, nftcollector, NFTGiveaways, NFTartist, nftart, rarible",-
1536219531240439808,"Giveaway, GenesisBox, NFT, NFTGiveaway, NFTCommunity, NFTs, DoodlesNFT",-
1577132157490925568,"NFTGiveaway, NFT",-
1287980659714260992,"NFTGiveaway, NFT, NFTCommunity",-
1485894181310676992,"NFT, nftCommunity, nftcollector, nftart, NFTGiveaway, Polygon",-
1497264783967588352,"artgallery, artclub, artwork, nft, digitalart, nftime, opensea, digitalart, nftproject, web3, nfts, nftart, ethereum, nftcollectors, nfthesearch, nftshill, nfts, nftart, nftdrop, nftgiveaway, nftcollectibles",-
2632344052,"NFT, NFTs, formfunction, NFTCommunity, NFTartist, NFTGiveaway, NFTdrop, Solana, SolanaNFTs, cryptoartist, cryptonft",-
1595468594380357632,"NFT, NFTs, NFTshill, CryptoNews, NFTProjects, Cryptos, Blur_io, Opensea, crypto, ethereum, nftcollectors, nftdrop, NFTs, NFTGiveaway, NFTdrop, Airdrop, NFTCommunity, NFTGiveaways, freemint",-
1440398024971210752,"Giveaway, Ada, NFT, CNFTGiveaway, NFTCommunity, NFTs, NFTartist, nftart, Cardano, CNFT, CNFTCommunity, NFTGiveaway",-
1394317824009506816,"giveaway, wl, ETH, Mintverse, NFTGiveaway, KissYourDream, ASMR",-
1519836974189887488,"NFTGiveaway, NFT, NFTCommunity",-
1583175277186015232,"NFT, NFTCommuinity, ETH, NFTGiveaway",-
1028789344650313728,"NFTGiveaway, NFTcollections, NFTCommunity, nftart, NFT, Airdrop, PolygonNFT, YMZfam",-
1578649590328434688,"NFT, GIVEAWAY, ETH, nftgiveaway, nfts, NFTGiveaways, giveaway, Airdrop, NFTAirdrop, opensea, nftcommunity, nftcollector, NFTdrop, Nimbus, Cyno, 準伝解禁, 高校卒業, 白ランポス, 陸のエビ",-
1473116994824118272,"NFT, NFTGiveaway, NFTCommunity, NFTs, FreeNFT",-
1548427437880401920,"NFTGiveaways, NFTCommunity, NFTGiveaway, nftcollectors",ETH
1608805268313473024,"NFT, nfts, nft, nftart, nftcommunity, nftcollector, nftartist, digitalart, crypto, cryptoart, art, ethereum, opensea, nftcollectors, blockchain, nftdrop, nftcollectibles",ETH
989788092,"NFT, NFTGiveaway, NFTCommunitys, ShroomFrens",-
1492269412308639744,"NFTGiveaway, NFTCommunity",-
1575012876150276096,"AngryApesSociety, NFTGiveaway, Giveaway",-
1570749542324408320,"NFT, NFTCommunity, NFTsales, NFTGiveaway, NFTpromotion, NFTsales, NFTcollectors, NFTdrop",-
1354268949362302976,"Download, EGLD, Binance, nfts, nft, Giveaway, NFTGiveaway, free, doge, btc, bnb, bsc, Crypto, SHIB, PiNetwotk, BABYDOGE, vcs, okx, airdrops, Solana, Airdrop",-
1577339409975812096,"NFTs, NFT, NFTarts, NFTdrop, NFTartist, NFTartwork, nftcollector, Solana, Sol, SolanaNFT, art, anime, illustration",-
1427305049705811968,"NFTGiveaway, NFTCommunity",-
1471519841123250176,"NFTDROP, SOLANANFT, SOLNFT",-
1572615213001895936,"NFT, NFTGiveaway, NFTCommunity, OpenseaNFTs",-
1499552864535990272,"NFTGiveaway, NFTGiveaways, SolanaGiveaway, games, rumble, fun",-
1498270855113187328,"radix, NFTCommuinity, NFTGiveaway",-
1135002747366006784,"FN1Punks, NFTGiveaway, nftart",-
1479767762306277376,"NFT, NFTGiveaway, NFTCommunity",-
1579149931461283840,"CNFT, CardanoNFTs, NFTGiveaways, Cardano, ADA, NFT, NFTs, SOL, ETH, BTC, Crypto, NFTProject",-
1388818938025283584,NFTGiveaways,ETH
1617612427666784256,"NFT, NFTGiveaway, NFTdrop, NFTCommunity, WLGiveaways",-
1510337045150982144,"NFTGiveaway, ETH, NFT, NFTs",-
1551112146800574464,"NFTs, NFT, NFTCommunity, nftcollectors, NFTCollection, FoundationNFT, nftartwork, NFTGiveaway, foundationart, objktcom, objktnft, nftcollectors, NFT, NFTs, NFTCommuntiy, NFTartist, NFTdrop, tezos",-
1538880001105338368,"NFT, SOL, SolanaNFT, Giveaway, ETH, NFTGiveaway, Solana",-
1423769689780535296,"NFT, NFTCommunity, NFTCollection, PFPNFT, Crypto, BTC, ETH, Giveaway, NFTGiveaway, NFTMint, Minting, MintingNow, NFTs, NFTDrop",-
320576027,"NFTGiveaway, NFT, NFTCommunity",-
1489025954345328640,"nftsales, nftGiveaway, nftCommunity, freemint, nftGame, nftdrop, PolygonNFT, nftpromotion, nftcollectors, Whitelist, nftart",-
1329848291136331776,"NFT, Giveaway, NFTGiveaway",-
1450284158371180544,"Giveaway, NFTGiveaway",-
1611279494848937984,"NFTGiveaway, nftart, NFTCommunity",-
1466073928699420672,"NFTmarketplace, NFTs, NFTCommuntiy, SolanaCommunity, nftarti̇st, nftart, Solana, NFTdrop, NFTartists",-
1496991954478854144,"NFT, NFTGiveaway, NFTCommunity, Momentum, opensea, ETH",-
1385372820402622464,"CNFTGiveaway, cardano, CNFT, CNFTGiveaways, NFTGiveaway, NFT, GIVEAWAY, CNFT, CNFTCommunity",-
908551818002628608,"NFTs, NFTCommuinity, NFTGiveaway",-
1628533023812513792,"NFT, CryptoArt, DigitalArt, CryptoCollectibles, BlockchainArt, CryptoTwitter, NFTCommunity, NFTsForSale, NFTCollector, NFTCollectors, NFTMarketplace, NFTArtist, NFTArt, NFTdrop, NFTauction, NFTgiveaway, NFTLaunch, NFTNews",-
704920015057895424,"Polygon, NFT, NFTartworks, NFTsales, NFTdrop, NFTCommunity, freemint, NFTshill, NFTGiveaway, nftcollectors, OpenSeaNFT, Airdrop, NFTpromotion, NFTAirdrop, NFTcollections, AnimalofVillains, Arbitrum",-
1317004705088868352,"NFTGiveaway, WLGiveaway, hiring, nft, Giveaway, Crypto, WLOpportunity",-
1588568336622927872,"nft, Giveaway, XRPLedger, XRPArmy, XRPL, xrp, Sologenic, XRPNFT, Giveaways, NFTGiveaways, NFTGiveaway, NFTartist",-
1118438541174947840,"NFT, Giveaway, NFTGiveaway, Solana, SolanaNFTs",-
1574467229206208512,"NFT, NFTGiveaway, NFTdrop, NFTCommunity, WLGiveaway",-
290718911,"NFT, NFTGiveaway, NFTCommunity, NFTcollections, OpenSeaCollection, web3, nftdigital, PokemonDay, OpenSeaMarket, cryptocurrencies",-
1447627039205363712,"NFTGiveaway, NFT, NFTCommunity",-
1513968034670874624,"web3, gambling, nft, giveaway, solana, sol, casino",SOL
1561700576303480832,"NFT, NFTCommunity, NFTCollection, nftcollectors, nftitalia, NFTGiveaway, Ethereum",-
1595793561915490304,"NFTgiveaway, NFT, Giveaway, Whitelist",-
1478462164172034048,"NFTGiveaways, NFTGiveaway, NFTCommunity",-
1468807384319492096,"NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways",-
1538976995652308992,"NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways",-
1551909798110990336,"NFT, GIVEAWAY, ETH, opensea, openseanft, NFTs, NFTGiveaway, NFTdrop, NFTAirdrop, Giveaways, Airdrops, NFTCommunity, nftcollector, NFTGiveaways, NFTartist, nftart, rarible, NFTProject",-
1562362087782830080,"SolanaNFTs, ad, NFTCollection, NFT, Giveaway, NFTGiveaway, NFTCommunity, Blingz, NFTGiveaways, nftart",-
1477777674307264512,"Giveaway, Airdrop, NFTGiveaway, Giveaways, Ethereum, Web3, P2EGame, MetaverseNFT, Airdrops",-
1524228643568099328,"NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways",-
1553614941118115840,"GCAKE, Giveaway, GCAKERs, NFT, Giveaway, プレゼント, RT, GSKY, pancake, NFTGiveaway, bbrightvc",-
1548534043935141888,"NFTGiveaway, Web3",-
21586997,"NFT, NFTGiveaway, NFTCommunitys",-
107808663,"NFTs, NFTGiveaway, digitalcollectibles, openseaartists, Opensea, OpenSeaMarket",-
1554633903167897600,"NFTGiveaway, NFT, Giveaway",-
1400338753378455552,"NFT, NFTs, NFTGiveaway, NFTCommuinity, rarible",-
1374918098294345728,"NFTGiveaway, metaverse, NFTsales, NFTCommunity, NFTGame, NFTdrop, nftshill, NFTpromotion, NFTcollectors, Ethereum",-
1579114720707108864,"NFT, NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways, ad",-
1507129442774048768,"NFTgiveaway, CryptoArt, Winners",-
331745872,"NFT, NFTGiveaway, NFTCommunity",-
97296600,"ETH, NFT, Giveaway, Airdrop, nft",-
936303056915922944,"ETH, NFT, Giveaway, Airdrop",-
1379391202752032768,"NFTGiveaway, NFT, Giveaway",-
791475680068460544,"ETH, NFT, Giveaway, Airdrop, NFTCollection, NFTs",-
1869322772,"NFT, NFTGiveaway, nftCommunity, nftcollector, nftartist, nftart, NFTProject, NFTGiveaways, NFTs",-
1628860618299293696,"NFT, NFTGiveaway, NFTMint, Web3",-
1594590021495164928,"drawing, digitalart, digitalpainting, characterdesign, painting, art, NFT, NFTsales, NFTGiveaway, NFTCommunity, NFTGame, NFTdrop, NFTs, nftshill, NFTpromotion, NFTcollectors, Ethereum, FreeMint",-
892046219480096768,"NFTGiveaway, NFT, NFTCommunity, Polygon",-
1591825789485563904,"NFTGiveaway, NFT, NFTCommunitys, nft",-
451817231,"NFTGiveaway, NFT, NFTCommunity, SolanaNFTs",-
1600141632678027264,"NFTGiveaway, NFTCommuinity, NFT, NFTsales",-
1333596709600030720,"NFTGiveaway, NFTCommunity, NFTs, NFTGiveaways",-
1567498140403613696,"PoofyApes, NFTs, NFTcollectors, NFTdrop, NFTcollections, NFTartists, NFTartwork, nftcollector, NFTGiveaway, NFT, NFTGiveaways, NFTCommunity, NFTProject, ETH, EthGiveaway, FreeMint, Opensea, OpenseaNFT",-
1612812737033244672,NFTGiveaway,-
1473863513126940672,"NFTdrops, NFTartists, nftcollectors, NFTGiveaway, openseaNFt, opensea, NFTGiveaways, NFTCommuntiy, NFTshills, NFTartist, NFTsales, NFTdrop",-
1614685562153181184,"NFTCommunity, NFTGiveaway, NFTs, NFT, Giveaway, NFTCollection, NFTpromotion, BUSD, Crypto, NFTartwork",-
1493149999542292480,"Giveaway, NFTCommuinity, NFTGiveaway, NFTartists, NFTAirdrop, mummyverse",-
1573384303823753216,"nft, giveaway, tournament, nfts, heywallet, NFTCommuntiy",-
1623367533419196416,"NFTsales, NFTGiveaway, NFTCommunity, NFTs, nftshill, NFTpromotion, NFTcollectors, Ethereum",-
1594413674910752768,"BabyDogeArmy, NFTGIVEAWAY, BabyDogenft, doge, bnb, eth, usdt, EndSARS",-
1430887854,"Giveaway, ETH, crypto, Bitcoin, solana, airdrop, AirdropCrypto, NFT, Giveaway, Ethereum, SOL",ETH
1455072604415401984,"NFTCommunity, nftgiveaway, nftdrop",-
958777567624024064,"NFTGiveaway, NFT, NFTCommunity",-
1481514768422912000,"NFTGiveaway, NFT, NFTCommunity",-
1528828751445991424,"nftgiveaway, nftdrop, nftcollection, nftcommunity, nftfam, nftfamily, nftcollectibles, nftmint, freemint, nftgiveaways, nftsales, nftart, nftartwork, nftartists, nftcollectors, nftcollector, mintalert, nftminting, nft, nfts, nftcommmunity, crypto",-
1628077985340219392,"NFTGiveaways, NFT, NFTGiveaway, NFTCommunity, NFTs, FreeNFT",-
1493000181520158720,"nft, nftcollector, nftcollectors, NFTs, nftart, NFTCommunity, NFTartist, NFTGiveaway, art, artnft, nftart, ai, opensea",-
1585555502326579200,"BlazedBulls, NFT, CNFTGiveaway, CNFTGiveaways, NFTGiveaways, NFTGiveaway, CNFT, CNFTs, CNFTCollection, NFTdrops, Cardano, ADA",-
1414233774238355456,"Fusion, Bitcoin, Ethereum, Binance, NFTGiveaway, NFTTONE, nftcollector, NFTBOOKS, nftcollectors, NFTCommmunity, NFTcollectibles, NFTdrops, NFTGame, NFTGaming, nftmusic, DeFi, DeFiChain, Komodo, DEX, FinTech, DEX, DAO, Decentralized",-
1497642184425811968,"nfttradingcards, PolygonNFT, NFTs, NFT, NFTcollectibles, nftcollectors, NFTGiveaway, NFTCommunity, ETH, NFTdrop",-
1532824482565328896,"NFTs, NFTCommuntiy, SolanaNFT, Solana, NFT, NFTartwor, nftcollector, nftart, cat",-
1487367901187559424,"NFTgiveaway, NFTGiveways",-
1358945663380123648,"SOL, NFT, Solana, solanaNFTproject, formfunction, SolanaNFTs, nftcollector, NFTCommunity, SolanaCommunity",-
1308796785599614976,"NFTGiveaway, NFT, NFTCommunity",-
1421022817265541120,"NFTGiveaway, NFT, NFTCommunity, FREENFTs, nfts",-
1628727190358720512,"NFTGiveaway, NFT, Giveaway, Airdrops, Memes, BNB",-
1560891605237878784,"nftsales, nftGiveaway, nftCommunity, freemint, nftGame, nftdrop, SolanaNFT, nftshill",-
1431747437706850304,-,-
1457346132649013248,NFTGiveaway,ETH
1594556986208972800,"NFTGiveaway, NFT, NFTCommunity, Giveaway",-
1431580482655830016,"sol, nftcollector, NFTCommmunity, SolanaNFT",-
1501440076483424256,"nfts, nft, nftart, nftcommunity, nftcollector, nftartist, digitalart, crypto, cryptoart, art, ethereum, opensea, nftcollectors, blockchain, nftdrop",-
