user_id_str,hashtags
250768990,"streetfight, hoodfight, viral, streetfights, ghettofights, ghettofight, web3, hoodfights, schoolfight, jeru, blockchain, Putin, KanganaRanaut, DanceMasterJimin, BSC, girlfight, mma, fights, NFTdrop, cryptocurrency, NFT, Binance, Bitcoin"
184230075,"wednesdaythought, goodmorningbritain, VIDEOS, VideoViral, ViralVideos, viral, viral2023, news, Trending, trendingvideo, trending2023, trend, Fights, fightsvideos, fightsatschool, girlsfight"
1598526105564094464,"Fights, VideoViral, Trending, funny, schoolfights, slapbox"
1415732252307243008,"catchinglumps, wardtv, fightvideos, fightlife, Fights, girlfights"
1613168326972436480,"IceSpiceleaked, anime, manga, knockout, discord, twitch, fight, Fight, Fights, girlfight, hoodfighting, gore, hood, hoodfights, hoodvideos, Schoolfight, schoolfights, school"
1477944891422375936,"fight, streetfight, schoolfight, tsf"
1517122316009885696,"fight, fights, fightvideos, fightpage, knockout, funny, hood, boy, clean"
1242987934007152640,"fight, fightsvideos, fightvideos, fightingvideos, schoolfight, knockout, ko, shegotbeatup, Fights, fighting, FightVideo, fightsvideo, hoodfight, hoodfights, funny, viral, ViralVideos, Schoolfights, Trending"
1624777352763809792,"fight, fights, hoodvideos, hoodfighting, knockout, knockoutfights, fightingvideos, fightsatschool, fightsvideos, crazyfight, worldstar, schoolfights"
1562293633851633664,"Fights, FightVideo, fightatschool, schoolfights, fightclub, fightingvideos, highschoolfights, highschool, fightvideos, fight, viral, VIDEO, TrendingNow, Fighter, fightvids"
1102194948638736384,"fight, fightsvideos, fightvideos, fightingvideos, fightingatschool, knockout, ko, shegotbeatup, shegothands, Fights, fightvids, fightpage, fighting, FightVideo, fightsvideo, hoodfights, boyfight, girlfights, funny, viral"
1624777352763809792,"fight, fights, hoodvideos, hoodfighting, knockout, knockoutfights, fightingvideos, fightsatschool, fightsvideos, crazyfight, worldstar, schoolfights"
1477944891422375936,"fight, streetfight, lol, tsf"
1023531060657676288,"fightvideos, streetfights"
1264174306881404928,"hoodfight, fightpage"
1660478983,"fightvids, fighter"
1588295338795966464,"fight, fightsvideos, fightvideos, fightingvideos, ko, knockout, fightingatschool, funny, shegotbeatup, shegothands, Fights, fightvids, fightpage, fighting, FightVideo, fightsvideo, hoodfights, boyfight, girlfights, viral"
1584368045404737536,"fightsatschool, gothershitrocked"
1592343833744134144,"Fight, schoolfights, Girlfights, hoodfights, viral, fightpage"
1554767082554032128,"girlvsgirl, girlfight, girlsfighting, viral, viralvideo, Ranjhi, jharkhand, hospital, youtuber, catsfight"
1647990799,"hoodfight, fighter"
1575798557814140928,goredeath
1604363647094259712,"fight, crazyfight, bloddyfight, Foght, Fight, school, Schoolfight"
1578033889,"fightvids, streetfights"
