user_id_str,hashtags
1428109619700899840,"antiwhite, AntiWhite, EthnicEuropean, IrelandisFull"
1505018209677762560,"Trump2024, MAGA2024, TRUMP2024ToSaveAmerica"
3327070993,"pureblood, Trump2024"
1481006473899560960,"Trump2024, MAGA, TRUMP2024ToSaveAmerica, TrumpWater, PresidentTrump, EastPalenstineOH, EastPalestine, EastPalestineOH, TrainDerailment"
3603864075,"Trump, BidenCrimeFamilly, MoneyLaundering, ukrainewar, ClintonCrimeFamily, obamacrimefamily, DrainTheSwamp, Trump2024, MAGA"
706794696085999616,"LIVE, YouTube, Twitter, Facebook, Ireland, EnoughIsEnough, IrelandIsFull, CloseTheBorders, GreatReset, replacism, Ireland4All, censorship, cashless, Dublin, Ballymun, EastWall"
1597781514397302784,"Trump2024, Biden, UkraineWar, AmericaFirst, FoxNews"
952912800292143104,"Trump2024, LetsGoBrandon"
1261270683285204992,"EthnicEuropean, antiwhite, replacism, Ireland4All, IrelandisFull"
1586757766823174144,"Truth, Republicans, Republican, BlackHistoryMonth, BHM, MAGA, Trump2024, DeSantis2024, AntiWhite, AntiWhiteism, Whites, White, WhiteLivesMatter, WLM"
1484013741733597184,"GodBlessAmerica, Trump2024, MAGA, SaveAmerica"
1492919626249945088,"NFT, Giveaway, TRUTH, NFTGiveaway, NFTs, XRPL, XRP, wwg1wga, ncswic, MAGA, DarktoLight, WatchtheWater, NCSWIC, TrumpWon"
975012785078833152,"Biden, Selenskyj, Ukraine, UkraineRussiaWar, WW3, TRUMP2024ToSaveTheWorld, MAGA2024, Trump2024, TrumpTrain"
1423078050304958464,"happybirthday, georgewashington, presidentsday, presidentsday2023, trumpwon, 2000mules, getlearned, bidenisatraitor, americalast, notmypresident, honkhonk, fuckjoebiden, bideninkyiv, ukrainiannazis, letsgobrandon"
1471988960301834240,"EthnicEuropean, antiwhite, Replacism"
731292058283974656,"MAGA, UltraMAGA, Trump2024, SaveAmerica, BringBackTrump, Trump, DonaldTrump"
1608298776912961536,"ultramaga, TrumpWon"
1402086052588933120,"Fuckjoebiden, letsgobrandon, MAGA, Trump2024"
1537097199011635200,"EnoughIsEnough, IrelandisFull, UKisFull, stoptheboats"
1330928424307871744,"BidenAdministration, BidenApproval, trump, Trump2024, lgb, fjb, LetsGoBrandon"
1383791078122287104,"Resist, GreatReset, WEF, Davos, Globalist, Biden, Trump, DeSantis2024, America, MAGA, EnoughIsEnough, WHO, CDC, FDA, WhoRulesTheWorld, vaccine, vaccinemandate, vaccinemandates, CovidVaccines, Trump2024, TRUMP2024ToSaveAmerica, TRUMP2023"
472578975,"Trump2024, TRUMP2024ToSaveAmerica, Trump, TrumpWasRight, America, AmericaFirst, USA, FYP, presidentsday, Fuckblacklivesmatter"
1438555466439725056,"Brandon, America, Trump2024, mems, truth, USA, world, pizer, VaccineSideEffects, vacation, COVID19, pureblood"
1145454592399958016,"Leftard, 2A, owned, POTUS, MAGA, Conservative, GunControl, Trump2024"
1445079542238953472,"GeorgeSoros, DeSantis, Trump, Globalists, AmericaFirst, Patriots, MAGA"
1612218196911693824,"MAGA, TRUMP2024"
122527437,"GhettoNewsNetwork, America, FJB, LetsGoBrandon, Trump, Trump2024, SaveAmerica, TrumpTrain"
1394656987,"Maga, TRUMP2024"
1558496735994867712,"MAGA, Conservative, Republicans, AmericaFirst, usa, Patriots, PresidentTrump, Trump, TRUMP2024, TrumpCult, TrumpTrain, draintheswamp, Balloons, China, ChinaSpyBalloon, FJBiden, lgb, brandon"
1593714904908922880,"agenda2030, MAGA, TRUMP2024, RiseUp"
1594752231655489536,"themoreyoujoe, themoreyouknow, moneytips, b, FJB, LGB, MAGA, AmericaFirst"
865024250339500032,"TRUMP2024, AMERICAFIRST, MAKEAMERICAGREATAGAIN"
1019212031130554368,"Kamala, VPOTUS, laughter, FJB, LetsGoBrandon, Charlotte, HAHA, USA, MAGA, GodBlessAmerica"
1454182345,"pureblood, mudbloods"
1287788064450936832,"MAGA, TRUMP2024"
1183213116223438848,"sweethearts, candy, biden, same, unreadable, what, ok, happyvalentinesday, really, funny, hilarious, getasenseofhumor, comedy, laughs, maga, trump2024, trump, fjb"
1267861499500015616,"Bidenflation, BidenIsAFailure, BidenBorderCrisis, LetsGoBrandon, lgb, conservatives, trump, conservative, maga, republicans, republican"
1232702392749240320,"TRUMP2024ToSaveAmerica, TRUMP2024, Trump, SOTU, sotu23, StateOfTheUnionAddress, StateOfTheUnion, crime, inflation, GasPrice, foodsecurity, Bidenflation, DonaldTrump, MAGA, SAVEAMERICA, ILLEGALimmigrants, drugtrafficking, recession"
145856330,"Trump2024, DeSantis24, GOP, Republicans, MAGA"
444197859,"AmericaFirst, MAGA, TRUMP2024"
1458534180162260992,"Trump2024, AmericaFirst, AntiSocialist, ConstitutionalRepublic"
1392880928817618944,"TRUMP2024, TRUMP2024ToSaveAmerica, Trump24, KariLakeWon, KariLakeWonAz, MAGA"
1471552260773761024,"TrumpWon, Trump2024"
1439023560463421440,"MAGA, TruthSocial, TRUMP2024, TRUMP2024ToSaveAmerica"
4160021788,"AmericaFirst, Trump2024, MAGA"
48105920,"TrumpWon, Trump2024, MAGA"
1337422884,"TRUMP2024, AmericaFirst"
1209118401198575616,"TRUMP, MAGA, TRUMP2024, MakeAmericaGreatAgain"
1523103490456829952,"TheDilleyShow, Dilley300, Trump2024, MAGA"
773498208,"TheDilleyShow, Dilley300, Trump2024, MAGA, AmericaFirst"
954343595070443520,"desantis, Trump2024"
1519880876514979840,TRUMP2024
896514569161539584,"TRUMP2024, MAGA"
1585984988427833344,"MAGA, Trump2024, SaveOurChildren"
2318902634,"TRUMP2024, MAGA"
3054286759,"TRUMP2024, MAGA, TRUMP2024ToSaveAmerica"
1604566883017101312,"usa, BidenIsDestroyingAmerica, BidenWorstPresidentEver, OhioTrainDisaster, Democrats, TRUMP2024, TRUMP2024ToSaveAmerica, AmericaFirst"
1080616287200514048,"AmericaFirst, TRUMP2024, LiberalCorruption, BigLie, clotshot, HunterBidenLaptop, Communism"
1511438481632817152,"TRUMP2024, TRUMP2024ToSaveAmerica, TrumpLake2024, America, AmericaFirst, MAGA"
1585806514559881216,"ValentinesDay, MAGA, Dilley300, AmericaFirst, AmericansFirst, FinishTheWall, Trump2024, Bidenflation, BidenWorstPresidentEver"
1596146933441110016,"TRUMP2024, TrumpWon"
1440519556213080064,TRUMP2024
1606484712414928896,Trump2024
1520570017695342592,"Trump2024, TrumpWasRight, LeslieStahlLied, KariWon, HobbsCheated, ClownWorld, UltraMaga, MegaMaga"
1519305434326257664,"AmericaFirst, SaveAmerica, MAGA, Trump2024"
45272842,"MAGA, Trump2024, MAGAxAllAmericans"
1594242479569739776,"trump2024, maga"
31960088,TRUMP2024
1596315489445224448,"Trump2024, KAS, MAGA"
1586001111584047104,"trump, IMPEACHBIDENNOW, trumpwon, maga, ultramaga, usa, BidenIsDestroyingAmerica, TRUMP2024, donaldtrump"
1457790443261816832,"TrumpTacoTuesday, TrumpWon2020, MAGA, Trump2024"
54036451,"TRUMP2024, MAGA"
1605539645126746112,"FJB, IMPEACHBIDEN, MAGA, TRUMP2024"
575362778,"MAGA, TRUMP2024"
1594191538321489920,"TRUMP2024, MAGA"
887094314,"Trump2024, TrumpWon"
1835020626,"MAGA, Trump2024"
